Year,age,gender,education,income,count
01/01/2011 12:00:00 AM,2,0,1,1,90812.0
01/01/2011 12:00:00 AM,2,0,1,1,75921.0
01/01/2012 12:00:00 AM,0,1,0,0,705113.0
01/01/2012 12:00:00 AM,0,1,0,0,28609.0
01/01/2012 12:00:00 AM,0,1,0,0,4166.0
01/01/2012 12:00:00 AM,0,1,0,0,9647.0
01/01/2012 12:00:00 AM,0,1,0,1,1104.0
01/01/2012 12:00:00 AM,0,1,0,1,1636.0
01/01/2012 12:00:00 AM,0,1,1,0,3208.0
01/01/2012 12:00:00 AM,0,1,1,0,1680.0
01/01/2012 12:00:00 AM,0,0,0,0,641084.0
01/01/2012 12:00:00 AM,0,0,0,0,27841.0
01/01/2012 12:00:00 AM,0,0,0,0,5318.0
01/01/2012 12:00:00 AM,0,0,0,0,2075.0
01/01/2012 12:00:00 AM,0,0,0,1,1553.0
01/01/2012 12:00:00 AM,0,0,0,0,6291.0
01/01/2012 12:00:00 AM,0,0,1,0,4102.0
01/01/2012 12:00:00 AM,0,0,1,0,1871.0
01/01/2012 12:00:00 AM,0,0,1,0,2046.0
01/01/2012 12:00:00 AM,0,0,1,0,1198.0
01/01/2012 12:00:00 AM,0,0,1,1,1198.0
01/01/2012 12:00:00 AM,1,1,0,0,357363.0
01/01/2012 12:00:00 AM,1,1,0,0,234399.0
01/01/2012 12:00:00 AM,1,1,0,0,296619.0
01/01/2012 12:00:00 AM,1,1,0,0,478466.0
01/01/2012 12:00:00 AM,1,1,0,1,285220.0
01/01/2012 12:00:00 AM,1,1,0,1,220388.0
01/01/2012 12:00:00 AM,1,1,0,1,85944.0
01/01/2012 12:00:00 AM,1,1,0,1,37162.0
01/01/2012 12:00:00 AM,1,1,0,0,453889.0
01/01/2012 12:00:00 AM,1,1,0,0,223998.0
01/01/2012 12:00:00 AM,1,1,0,0,291838.0
01/01/2012 12:00:00 AM,1,1,0,0,533300.0
01/01/2012 12:00:00 AM,1,1,0,1,403456.0
01/01/2012 12:00:00 AM,1,1,0,1,430104.0
01/01/2012 12:00:00 AM,1,1,0,1,387094.0
01/01/2012 12:00:00 AM,1,1,0,1,168064.0
01/01/2012 12:00:00 AM,1,1,1,0,385337.0
01/01/2012 12:00:00 AM,1,1,1,0,295051.0
01/01/2012 12:00:00 AM,1,1,1,0,254478.0
01/01/2012 12:00:00 AM,1,1,1,0,457806.0
01/01/2012 12:00:00 AM,1,1,1,1,366349.0
01/01/2012 12:00:00 AM,1,1,1,1,438565.0
01/01/2012 12:00:00 AM,1,1,1,1,449158.0
01/01/2012 12:00:00 AM,1,1,1,1,477728.0
01/01/2012 12:00:00 AM,1,1,1,0,143162.0
01/01/2012 12:00:00 AM,1,1,1,0,84310.0
01/01/2012 12:00:00 AM,1,1,1,0,92147.0
01/01/2012 12:00:00 AM,1,1,1,0,226292.0
01/01/2012 12:00:00 AM,1,1,1,1,229693.0
01/01/2012 12:00:00 AM,1,1,1,1,402570.0
01/01/2012 12:00:00 AM,1,1,1,1,552522.0
01/01/2012 12:00:00 AM,1,1,1,1,1511773.0
01/01/2012 12:00:00 AM,1,0,0,0,719609.0
01/01/2012 12:00:00 AM,1,0,0,0,279793.0
01/01/2012 12:00:00 AM,1,0,0,0,249688.0
01/01/2012 12:00:00 AM,1,0,0,0,335644.0
01/01/2012 12:00:00 AM,1,0,0,1,98037.0
01/01/2012 12:00:00 AM,1,0,0,1,31925.0
01/01/2012 12:00:00 AM,1,0,0,1,7581.0
01/01/2012 12:00:00 AM,1,0,0,1,4142.0
01/01/2012 12:00:00 AM,1,0,0,0,569172.0
01/01/2012 12:00:00 AM,1,0,0,0,289183.0
01/01/2012 12:00:00 AM,1,0,0,0,285836.0
01/01/2012 12:00:00 AM,1,0,0,0,478261.0
01/01/2012 12:00:00 AM,1,0,0,1,317656.0
01/01/2012 12:00:00 AM,1,0,0,1,255299.0
01/01/2012 12:00:00 AM,1,0,0,1,132765.0
01/01/2012 12:00:00 AM,1,0,0,1,55907.0
01/01/2012 12:00:00 AM,1,0,1,0,544361.0
01/01/2012 12:00:00 AM,1,0,1,0,375121.0
01/01/2012 12:00:00 AM,1,0,1,0,364362.0
01/01/2012 12:00:00 AM,1,0,1,0,609758.0
01/01/2012 12:00:00 AM,1,0,1,1,456854.0
01/01/2012 12:00:00 AM,1,0,1,1,471354.0
01/01/2012 12:00:00 AM,1,0,1,1,340166.0
01/01/2012 12:00:00 AM,1,0,1,1,200267.0
01/01/2012 12:00:00 AM,1,0,1,0,337101.0
01/01/2012 12:00:00 AM,1,0,1,0,181728.0
01/01/2012 12:00:00 AM,1,0,1,0,147701.0
01/01/2012 12:00:00 AM,1,0,1,0,283574.0
01/01/2012 12:00:00 AM,1,0,1,1,310527.0
01/01/2012 12:00:00 AM,1,0,1,1,485498.0
01/01/2012 12:00:00 AM,1,0,1,1,684421.0
01/01/2012 12:00:00 AM,1,0,1,1,829905.0
01/01/2012 12:00:00 AM,2,1,0,0,43797.0
01/01/2012 12:00:00 AM,2,1,0,0,66775.0
01/01/2012 12:00:00 AM,2,1,0,0,87788.0
01/01/2012 12:00:00 AM,2,1,0,0,75781.0
01/01/2012 12:00:00 AM,2,1,0,1,38125.0
01/01/2012 12:00:00 AM,2,1,0,1,19530.0
01/01/2012 12:00:00 AM,2,1,0,1,12515.0
01/01/2012 12:00:00 AM,2,1,0,1,7813.0
01/01/2012 12:00:00 AM,2,1,0,0,34505.0
01/01/2012 12:00:00 AM,2,1,0,0,42768.0
01/01/2012 12:00:00 AM,2,1,0,0,122757.0
01/01/2012 12:00:00 AM,2,1,0,1,63083.0
01/01/2012 12:00:00 AM,2,1,0,1,62391.0
01/01/2012 12:00:00 AM,2,1,0,1,21505.0
01/01/2012 12:00:00 AM,2,1,0,1,21430.0
01/01/2012 12:00:00 AM,2,1,1,0,6274.0
01/01/2012 12:00:00 AM,2,1,1,0,27496.0
01/01/2012 12:00:00 AM,2,1,1,0,62706.0
01/01/2012 12:00:00 AM,2,1,1,0,106452.0
01/01/2012 12:00:00 AM,2,1,1,1,81133.0
01/01/2012 12:00:00 AM,2,1,1,1,74258.0
01/01/2012 12:00:00 AM,2,1,1,1,61326.0
01/01/2012 12:00:00 AM,2,1,1,1,59412.0
01/01/2012 12:00:00 AM,2,1,1,0,14562.0
01/01/2012 12:00:00 AM,2,1,1,0,16823.0
01/01/2012 12:00:00 AM,2,1,1,0,39590.0
01/01/2012 12:00:00 AM,2,1,1,0,106794.0
01/01/2012 12:00:00 AM,2,1,1,1,107542.0
01/01/2012 12:00:00 AM,2,1,1,1,91063.0
01/01/2012 12:00:00 AM,2,1,1,1,136530.0
01/01/2012 12:00:00 AM,2,1,1,1,207930.0
01/01/2012 12:00:00 AM,2,0,0,0,78939.0
01/01/2012 12:00:00 AM,2,0,0,0,171363.0
01/01/2012 12:00:00 AM,2,0,0,0,128893.0
01/01/2012 12:00:00 AM,2,0,0,0,93246.0
01/01/2012 12:00:00 AM,2,0,0,1,8966.0
01/01/2012 12:00:00 AM,2,0,0,1,9325.0
01/01/2012 12:00:00 AM,2,0,0,1,9308.0
01/01/2012 12:00:00 AM,2,0,0,0,40812.0
01/01/2012 12:00:00 AM,2,0,0,0,138731.0
01/01/2012 12:00:00 AM,2,0,0,0,168905.0
01/01/2012 12:00:00 AM,2,0,0,0,202994.0
01/01/2012 12:00:00 AM,2,0,0,1,65999.0
01/01/2012 12:00:00 AM,2,0,0,1,43410.0
01/01/2012 12:00:00 AM,2,0,0,1,35359.0
01/01/2012 12:00:00 AM,2,0,0,1,26205.0
01/01/2012 12:00:00 AM,2,0,1,0,28392.0
01/01/2012 12:00:00 AM,2,0,1,0,57101.0
01/01/2012 12:00:00 AM,2,0,1,0,103317.0
01/01/2012 12:00:00 AM,2,0,1,0,146503.0
01/01/2012 12:00:00 AM,2,0,1,1,84364.0
01/01/2012 12:00:00 AM,2,0,1,1,34919.0
01/01/2012 12:00:00 AM,2,0,1,1,43737.0
01/01/2012 12:00:00 AM,2,0,1,1,23888.0
01/01/2012 12:00:00 AM,2,0,1,0,11184.0
01/01/2012 12:00:00 AM,2,0,1,0,61123.0
01/01/2012 12:00:00 AM,2,0,1,0,71204.0
01/01/2012 12:00:00 AM,2,0,1,0,81556.0
01/01/2012 12:00:00 AM,2,0,1,1,68744.0
01/01/2012 12:00:00 AM,2,0,1,1,99010.0
01/01/2012 12:00:00 AM,2,0,1,1,75288.0
01/01/2012 12:00:00 AM,2,0,1,1,71088.0
01/01/2013 12:00:00 AM,0,1,0,0,660627.0
01/01/2013 12:00:00 AM,0,1,0,0,14929.0
01/01/2013 12:00:00 AM,0,1,0,0,4907.0
01/01/2013 12:00:00 AM,0,1,0,0,6336.0
01/01/2013 12:00:00 AM,0,1,0,1,1435.0
01/01/2013 12:00:00 AM,0,1,0,0,1405.0
01/01/2013 12:00:00 AM,0,1,1,0,2212.0
01/01/2013 12:00:00 AM,0,0,0,0,652219.0
01/01/2013 12:00:00 AM,0,0,0,0,21792.0
01/01/2013 12:00:00 AM,0,0,0,0,10299.0
01/01/2013 12:00:00 AM,0,0,0,0,5073.0
01/01/2013 12:00:00 AM,0,0,0,0,8651.0
01/01/2013 12:00:00 AM,0,0,0,0,8226.0
01/01/2013 12:00:00 AM,0,0,1,0,4419.0
01/01/2013 12:00:00 AM,0,0,1,0,1956.0
01/01/2013 12:00:00 AM,0,0,1,0,1689.0
01/01/2013 12:00:00 AM,0,0,1,1,1283.0
01/01/2013 12:00:00 AM,1,1,0,0,348812.0
01/01/2013 12:00:00 AM,1,1,0,0,209881.0
01/01/2013 12:00:00 AM,1,1,0,0,248722.0
01/01/2013 12:00:00 AM,1,1,0,0,473160.0
01/01/2013 12:00:00 AM,1,1,0,1,287918.0
01/01/2013 12:00:00 AM,1,1,0,1,163709.0
01/01/2013 12:00:00 AM,1,1,0,1,86281.0
01/01/2013 12:00:00 AM,1,1,0,1,30760.0
01/01/2013 12:00:00 AM,1,1,0,0,372961.0
01/01/2013 12:00:00 AM,1,1,0,0,184943.0
01/01/2013 12:00:00 AM,1,1,0,0,258773.0
01/01/2013 12:00:00 AM,1,1,0,0,425530.0
01/01/2013 12:00:00 AM,1,1,0,1,438925.0
01/01/2013 12:00:00 AM,1,1,0,1,456199.0
01/01/2013 12:00:00 AM,1,1,0,1,334524.0
01/01/2013 12:00:00 AM,1,1,0,1,235147.0
01/01/2013 12:00:00 AM,1,1,1,0,356010.0
01/01/2013 12:00:00 AM,1,1,1,0,258589.0
01/01/2013 12:00:00 AM,1,1,1,0,287720.0
01/01/2013 12:00:00 AM,1,1,1,0,502982.0
01/01/2013 12:00:00 AM,1,1,1,1,432793.0
01/01/2013 12:00:00 AM,1,1,1,1,473400.0
01/01/2013 12:00:00 AM,1,1,1,1,449846.0
01/01/2013 12:00:00 AM,1,1,1,1,490899.0
01/01/2013 12:00:00 AM,1,1,1,0,138459.0
01/01/2013 12:00:00 AM,1,1,1,0,67986.0
01/01/2013 12:00:00 AM,1,1,1,0,125136.0
01/01/2013 12:00:00 AM,1,1,1,0,252257.0
01/01/2013 12:00:00 AM,1,1,1,1,282909.0
01/01/2013 12:00:00 AM,1,1,1,1,405494.0
01/01/2013 12:00:00 AM,1,1,1,1,599541.0
01/01/2013 12:00:00 AM,1,1,1,1,1643095.0
01/01/2013 12:00:00 AM,1,0,0,0,637445.0
01/01/2013 12:00:00 AM,1,0,0,0,225537.0
01/01/2013 12:00:00 AM,1,0,0,0,229231.0
01/01/2013 12:00:00 AM,1,0,0,0,284092.0
01/01/2013 12:00:00 AM,1,0,0,1,99143.0
01/01/2013 12:00:00 AM,1,0,0,1,52571.0
01/01/2013 12:00:00 AM,1,0,0,1,15944.0
01/01/2013 12:00:00 AM,1,0,0,1,3886.0
01/01/2013 12:00:00 AM,1,0,0,0,664769.0
01/01/2013 12:00:00 AM,1,0,0,0,245728.0
01/01/2013 12:00:00 AM,1,0,0,0,265604.0
01/01/2013 12:00:00 AM,1,0,0,0,466935.0
01/01/2013 12:00:00 AM,1,0,0,1,293672.0
01/01/2013 12:00:00 AM,1,0,0,1,238689.0
01/01/2013 12:00:00 AM,1,0,0,1,134465.0
01/01/2013 12:00:00 AM,1,0,0,1,61381.0
01/01/2013 12:00:00 AM,1,0,1,0,531822.0
01/01/2013 12:00:00 AM,1,0,1,0,380107.0
01/01/2013 12:00:00 AM,1,0,1,0,384072.0
01/01/2013 12:00:00 AM,1,0,1,0,617513.0
01/01/2013 12:00:00 AM,1,0,1,1,453189.0
01/01/2013 12:00:00 AM,1,0,1,1,497833.0
01/01/2013 12:00:00 AM,1,0,1,1,399381.0
01/01/2013 12:00:00 AM,1,0,1,1,200690.0
01/01/2013 12:00:00 AM,1,0,1,0,325064.0
01/01/2013 12:00:00 AM,1,0,1,0,199405.0
01/01/2013 12:00:00 AM,1,0,1,0,160795.0
01/01/2013 12:00:00 AM,1,0,1,0,350595.0
01/01/2013 12:00:00 AM,1,0,1,1,340393.0
01/01/2013 12:00:00 AM,1,0,1,1,510047.0
01/01/2013 12:00:00 AM,1,0,1,1,675331.0
01/01/2013 12:00:00 AM,1,0,1,1,917079.0
01/01/2013 12:00:00 AM,2,1,0,0,32602.0
01/01/2013 12:00:00 AM,2,1,0,0,75138.0
01/01/2013 12:00:00 AM,2,1,0,0,102504.0
01/01/2013 12:00:00 AM,2,1,0,0,59541.0
01/01/2013 12:00:00 AM,2,1,0,1,23400.0
01/01/2013 12:00:00 AM,2,1,0,1,21275.0
01/01/2013 12:00:00 AM,2,1,0,1,24001.0
01/01/2013 12:00:00 AM,2,1,0,0,13764.0
01/01/2013 12:00:00 AM,2,1,0,0,41378.0
01/01/2013 12:00:00 AM,2,1,0,0,53241.0
01/01/2013 12:00:00 AM,2,1,0,0,112400.0
01/01/2013 12:00:00 AM,2,1,0,1,74106.0
01/01/2013 12:00:00 AM,2,1,0,1,52529.0
01/01/2013 12:00:00 AM,2,1,0,1,26962.0
01/01/2013 12:00:00 AM,2,1,0,1,26720.0
01/01/2013 12:00:00 AM,2,1,1,0,4295.0
01/01/2013 12:00:00 AM,2,1,1,0,21398.0
01/01/2013 12:00:00 AM,2,1,1,0,38857.0
01/01/2013 12:00:00 AM,2,1,1,0,121937.0
01/01/2013 12:00:00 AM,2,1,1,1,90111.0
01/01/2013 12:00:00 AM,2,1,1,1,86950.0
01/01/2013 12:00:00 AM,2,1,1,1,72542.0
01/01/2013 12:00:00 AM,2,1,1,1,70476.0
01/01/2013 12:00:00 AM,2,1,1,0,24761.0
01/01/2013 12:00:00 AM,2,1,1,0,33040.0
01/01/2013 12:00:00 AM,2,1,1,0,40105.0
01/01/2013 12:00:00 AM,2,1,1,0,125756.0
01/01/2013 12:00:00 AM,2,1,1,1,89569.0
01/01/2013 12:00:00 AM,2,1,1,1,88804.0
01/01/2013 12:00:00 AM,2,1,1,1,122689.0
01/01/2013 12:00:00 AM,2,1,1,1,250033.0
01/01/2013 12:00:00 AM,2,0,0,0,70893.0
01/01/2013 12:00:00 AM,2,0,0,0,150694.0
01/01/2013 12:00:00 AM,2,0,0,0,177955.0
01/01/2013 12:00:00 AM,2,0,0,0,46652.0
01/01/2013 12:00:00 AM,2,0,0,1,11131.0
01/01/2013 12:00:00 AM,2,0,0,1,8609.0
01/01/2013 12:00:00 AM,2,0,0,1,7600.0
01/01/2013 12:00:00 AM,2,0,0,1,3026.0
01/01/2013 12:00:00 AM,2,0,0,0,43226.0
01/01/2013 12:00:00 AM,2,0,0,0,112957.0
01/01/2013 12:00:00 AM,2,0,0,0,194765.0
01/01/2013 12:00:00 AM,2,0,0,0,221218.0
01/01/2013 12:00:00 AM,2,0,0,1,36333.0
01/01/2013 12:00:00 AM,2,0,0,1,29427.0
01/01/2013 12:00:00 AM,2,0,0,1,20412.0
01/01/2013 12:00:00 AM,2,0,0,1,8493.0
01/01/2013 12:00:00 AM,2,0,1,0,13731.0
01/01/2013 12:00:00 AM,2,0,1,0,85075.0
01/01/2013 12:00:00 AM,2,0,1,0,131819.0
01/01/2013 12:00:00 AM,2,0,1,0,181219.0
01/01/2013 12:00:00 AM,2,0,1,1,56178.0
01/01/2013 12:00:00 AM,2,0,1,1,49614.0
01/01/2013 12:00:00 AM,2,0,1,1,57827.0
01/01/2013 12:00:00 AM,2,0,1,1,39607.0
01/01/2013 12:00:00 AM,2,0,1,0,29147.0
01/01/2013 12:00:00 AM,2,0,1,0,48558.0
01/01/2013 12:00:00 AM,2,0,1,0,87412.0
01/01/2013 12:00:00 AM,2,0,1,0,94601.0
01/01/2013 12:00:00 AM,2,0,1,1,58537.0
01/01/2013 12:00:00 AM,2,0,1,1,49722.0
01/01/2013 12:00:00 AM,2,0,1,1,70534.0
01/01/2013 12:00:00 AM,2,0,1,1,94383.0
01/01/2014 12:00:00 AM,0,1,0,0,610313.0
01/01/2014 12:00:00 AM,0,1,0,0,26380.0
01/01/2014 12:00:00 AM,0,1,0,0,11857.0
01/01/2014 12:00:00 AM,0,1,0,0,3920.0
01/01/2014 12:00:00 AM,0,1,0,0,15741.0
01/01/2014 12:00:00 AM,0,1,0,0,2048.0
01/01/2014 12:00:00 AM,0,1,0,0,4355.0
01/01/2014 12:00:00 AM,0,1,1,0,1664.0
01/01/2014 12:00:00 AM,0,0,0,0,639596.0
01/01/2014 12:00:00 AM,0,0,0,0,15795.0
01/01/2014 12:00:00 AM,0,0,0,0,13768.0
01/01/2014 12:00:00 AM,0,0,0,1,3265.0
01/01/2014 12:00:00 AM,0,0,0,0,1583.0
01/01/2014 12:00:00 AM,0,0,0,0,3116.0
01/01/2014 12:00:00 AM,0,0,0,1,2190.0
01/01/2014 12:00:00 AM,0,0,1,0,1356.0
01/01/2014 12:00:00 AM,0,0,1,0,2776.0
01/01/2014 12:00:00 AM,0,0,1,0,2471.0
01/01/2014 12:00:00 AM,1,1,0,0,376783.0
01/01/2014 12:00:00 AM,1,1,0,0,158572.0
01/01/2014 12:00:00 AM,1,1,0,0,231957.0
01/01/2014 12:00:00 AM,1,1,0,0,460129.0
01/01/2014 12:00:00 AM,1,1,0,1,288460.0
01/01/2014 12:00:00 AM,1,1,0,1,194888.0
01/01/2014 12:00:00 AM,1,1,0,1,104646.0
01/01/2014 12:00:00 AM,1,1,0,1,54734.0
01/01/2014 12:00:00 AM,1,1,0,0,405204.0
01/01/2014 12:00:00 AM,1,1,0,0,238754.0
01/01/2014 12:00:00 AM,1,1,0,0,200365.0
01/01/2014 12:00:00 AM,1,1,0,0,520580.0
01/01/2014 12:00:00 AM,1,1,0,1,467906.0
01/01/2014 12:00:00 AM,1,1,0,1,418051.0
01/01/2014 12:00:00 AM,1,1,0,1,322511.0
01/01/2014 12:00:00 AM,1,1,0,1,227515.0
01/01/2014 12:00:00 AM,1,1,1,0,343156.0
01/01/2014 12:00:00 AM,1,1,1,0,255129.0
01/01/2014 12:00:00 AM,1,1,1,0,278291.0
01/01/2014 12:00:00 AM,1,1,1,0,556174.0
01/01/2014 12:00:00 AM,1,1,1,1,371185.0
01/01/2014 12:00:00 AM,1,1,1,1,495675.0
01/01/2014 12:00:00 AM,1,1,1,1,423087.0
01/01/2014 12:00:00 AM,1,1,1,1,495187.0
01/01/2014 12:00:00 AM,1,1,1,0,181482.0
01/01/2014 12:00:00 AM,1,1,1,0,86481.0
01/01/2014 12:00:00 AM,1,1,1,0,104462.0
01/01/2014 12:00:00 AM,1,1,1,0,233954.0
01/01/2014 12:00:00 AM,1,1,1,1,218789.0
01/01/2014 12:00:00 AM,1,1,1,1,357532.0
01/01/2014 12:00:00 AM,1,1,1,1,682425.0
01/01/2014 12:00:00 AM,1,1,1,1,1628605.0
01/01/2014 12:00:00 AM,1,0,0,0,723208.0
01/01/2014 12:00:00 AM,1,0,0,0,239883.0
01/01/2014 12:00:00 AM,1,0,0,0,189839.0
01/01/2014 12:00:00 AM,1,0,0,0,277974.0
01/01/2014 12:00:00 AM,1,0,0,1,120389.0
01/01/2014 12:00:00 AM,1,0,0,1,43218.0
01/01/2014 12:00:00 AM,1,0,0,1,14635.0
01/01/2014 12:00:00 AM,1,0,0,1,2058.0
01/01/2014 12:00:00 AM,1,0,0,0,670294.0
01/01/2014 12:00:00 AM,1,0,0,0,266348.0
01/01/2014 12:00:00 AM,1,0,0,0,272824.0
01/01/2014 12:00:00 AM,1,0,0,0,453432.0
01/01/2014 12:00:00 AM,1,0,0,1,318868.0
01/01/2014 12:00:00 AM,1,0,0,1,245318.0
01/01/2014 12:00:00 AM,1,0,0,1,128589.0
01/01/2014 12:00:00 AM,1,0,0,1,52375.0
01/01/2014 12:00:00 AM,1,0,1,0,581907.0
01/01/2014 12:00:00 AM,1,0,1,0,404151.0
01/01/2014 12:00:00 AM,1,0,1,0,389764.0
01/01/2014 12:00:00 AM,1,0,1,0,483518.0
01/01/2014 12:00:00 AM,1,0,1,1,528017.0
01/01/2014 12:00:00 AM,1,0,1,1,469153.0
01/01/2014 12:00:00 AM,1,0,1,1,344454.0
01/01/2014 12:00:00 AM,1,0,1,1,155579.0
01/01/2014 12:00:00 AM,1,0,1,0,359264.0
01/01/2014 12:00:00 AM,1,0,1,0,148975.0
01/01/2014 12:00:00 AM,1,0,1,0,206941.0
01/01/2014 12:00:00 AM,1,0,1,0,352744.0
01/01/2014 12:00:00 AM,1,0,1,1,340611.0
01/01/2014 12:00:00 AM,1,0,1,1,531019.0
01/01/2014 12:00:00 AM,1,0,1,1,660048.0
01/01/2014 12:00:00 AM,1,0,1,1,953282.0
01/01/2014 12:00:00 AM,2,1,0,0,31263.0
01/01/2014 12:00:00 AM,2,1,0,0,40404.0
01/01/2014 12:00:00 AM,2,1,0,0,81810.0
01/01/2014 12:00:00 AM,2,1,0,0,76893.0
01/01/2014 12:00:00 AM,2,1,0,1,32058.0
01/01/2014 12:00:00 AM,2,1,0,1,15212.0
01/01/2014 12:00:00 AM,2,1,0,1,8569.0
01/01/2014 12:00:00 AM,2,1,0,1,2153.0
01/01/2014 12:00:00 AM,2,1,0,0,28914.0
01/01/2014 12:00:00 AM,2,1,0,0,44824.0
01/01/2014 12:00:00 AM,2,1,0,0,66527.0
01/01/2014 12:00:00 AM,2,1,0,0,116746.0
01/01/2014 12:00:00 AM,2,1,0,1,80555.0
01/01/2014 12:00:00 AM,2,1,0,1,64170.0
01/01/2014 12:00:00 AM,2,1,0,1,40307.0
01/01/2014 12:00:00 AM,2,1,0,1,36180.0
01/01/2014 12:00:00 AM,2,1,1,0,27344.0
01/01/2014 12:00:00 AM,2,1,1,0,15423.0
01/01/2014 12:00:00 AM,2,1,1,0,45185.0
01/01/2014 12:00:00 AM,2,1,1,0,101765.0
01/01/2014 12:00:00 AM,2,1,1,1,96958.0
01/01/2014 12:00:00 AM,2,1,1,1,83427.0
01/01/2014 12:00:00 AM,2,1,1,1,53141.0
01/01/2014 12:00:00 AM,2,1,1,1,42633.0
01/01/2014 12:00:00 AM,2,1,1,0,19286.0
01/01/2014 12:00:00 AM,2,1,1,0,28093.0
01/01/2014 12:00:00 AM,2,1,1,0,36463.0
01/01/2014 12:00:00 AM,2,1,1,0,103998.0
01/01/2014 12:00:00 AM,2,1,1,1,74877.0
01/01/2014 12:00:00 AM,2,1,1,1,120656.0
01/01/2014 12:00:00 AM,2,1,1,1,154551.0
01/01/2014 12:00:00 AM,2,1,1,1,294802.0
01/01/2014 12:00:00 AM,2,0,0,0,73275.0
01/01/2014 12:00:00 AM,2,0,0,0,158180.0
01/01/2014 12:00:00 AM,2,0,0,0,161001.0
01/01/2014 12:00:00 AM,2,0,0,0,60502.0
01/01/2014 12:00:00 AM,2,0,0,1,23657.0
01/01/2014 12:00:00 AM,2,0,0,1,7261.0
01/01/2014 12:00:00 AM,2,0,0,1,4666.0
01/01/2014 12:00:00 AM,2,0,0,0,57461.0
01/01/2014 12:00:00 AM,2,0,0,0,76573.0
01/01/2014 12:00:00 AM,2,0,0,0,152945.0
01/01/2014 12:00:00 AM,2,0,0,0,161619.0
01/01/2014 12:00:00 AM,2,0,0,1,61889.0
01/01/2014 12:00:00 AM,2,0,0,1,55265.0
01/01/2014 12:00:00 AM,2,0,0,1,34110.0
01/01/2014 12:00:00 AM,2,0,0,1,7122.0
01/01/2014 12:00:00 AM,2,0,1,0,32604.0
01/01/2014 12:00:00 AM,2,0,1,0,135938.0
01/01/2014 12:00:00 AM,2,0,1,0,85356.0
01/01/2014 12:00:00 AM,2,0,1,0,203800.0
01/01/2014 12:00:00 AM,2,0,1,1,95482.0
01/01/2014 12:00:00 AM,2,0,1,1,64166.0
01/01/2014 12:00:00 AM,2,0,1,1,63144.0
01/01/2014 12:00:00 AM,2,0,1,1,54704.0
01/01/2014 12:00:00 AM,2,0,1,0,15459.0
01/01/2014 12:00:00 AM,2,0,1,0,62471.0
01/01/2014 12:00:00 AM,2,0,1,0,104583.0
01/01/2014 12:00:00 AM,2,0,1,0,82988.0
01/01/2014 12:00:00 AM,2,0,1,1,59607.0
01/01/2014 12:00:00 AM,2,0,1,1,113584.0
01/01/2014 12:00:00 AM,2,0,1,1,97657.0
01/01/2014 12:00:00 AM,2,0,1,1,110009.0
